7.75336,-15.2259,2.75208,2,0
7.52209,-15.1309,2.75208,1,0.223607
7.29082,-15.036,2.75208,1,0.316228
7.05954,-14.9411,2.75208,1,0.387298
6.82827,-14.8461,2.75208,1,0.447214
6.597,-14.7512,2.75208,1,0.5
6.36572,-14.6563,2.75208,1,0.547723
6.13445,-14.5613,2.75208,1,0.591608
5.90318,-14.4664,2.75208,1,0.632456
5.6719,-14.3715,2.75208,1,0.67082
5.44063,-14.2765,2.75208,1,0.707107
5.20936,-14.1816,2.75208,1,0.74162
4.97808,-14.0867,2.75208,1,0.774597
4.74681,-13.9917,2.75208,1,0.74162
4.51554,-13.8968,2.75208,1,0.707107
4.28426,-13.8019,2.75208,1,0.67082
4.05299,-13.7069,2.75208,1,0.632456
3.82172,-13.612,2.75208,1,0.591608
3.59044,-13.5171,2.75208,1,0.547723
3.35917,-13.4221,2.75208,1,0.25
3.1279,-13.3272,2.75208,1,0.25
2.89662,-13.2323,2.75208,1,0.25
2.66535,-13.1373,2.75208,1,0.25
2.43408,-13.0424,2.75208,1,0.25
2.42606,-13.0391,-0.686911,2,0
2.61936,-13.1976,-0.686911,1,0.223607
2.81267,-13.3562,-0.686911,1,0.316228
3.00597,-13.5147,-0.686911,1,0.387298
3.19927,-13.6733,-0.686911,1,0.447214
3.39257,-13.8318,-0.686911,1,0.5
3.58587,-13.9903,-0.686911,1,0.547723
3.77918,-14.1489,-0.686911,1,0.591608
3.97248,-14.3074,-0.686911,1,0.632456
4.16578,-14.4659,-0.686911,1,0.67082
4.35908,-14.6245,-0.686911,1,0.707107
4.55238,-14.783,-0.686911,1,0.74162
4.74569,-14.9416,-0.686911,1,0.774597
4.93899,-15.1001,-0.686911,1,0.806226
5.13229,-15.2586,-0.686911,1,0.83666
5.32559,-15.4172,-0.686911,1,0.866025
5.51889,-15.5757,-0.686911,1,0.894427
5.7122,-15.7342,-0.686911,1,0.921954
5.9055,-15.8928,-0.686911,1,0.948683
6.0988,-16.0513,-0.686911,1,0.974679
6.2921,-16.2099,-0.686911,1,1
6.4854,-16.3684,-0.686911,1,1.0247
6.67871,-16.5269,-0.686911,1,1.0247
6.87201,-16.6855,-0.686911,1,1
7.06531,-16.844,-0.686911,1,0.974679
7.25861,-17.0025,-0.686911,1,0.948683
7.45191,-17.1611,-0.686911,1,0.921954
7.64522,-17.3196,-0.686911,1,0.894427
7.83852,-17.4782,-0.686911,1,0.866025
8.03182,-17.6367,-0.686911,1,0.83666
8.22512,-17.7952,-0.686911,1,0.806226
8.41842,-17.9538,-0.686911,1,0.774597
8.61172,-18.1123,-0.686911,1,0.74162
8.80503,-18.2709,-0.686911,1,0.707107
8.99833,-18.4294,-0.686911,1,0.67082
9.19163,-18.5879,-0.686911,1,0.632456
9.38493,-18.7465,-0.686911,1,0.591608
9.57823,-18.905,-0.686911,1,0.547723
