15.812,-1.74561
15.9016,-1.51222
15.9912,-1.27884
16.0809,-1.04545
16.1705,-0.812061
16.2601,-0.578674
16.3497,-0.345287
16.4393,-0.1119
16.5289,0.121487
16.6185,0.354874
16.7081,0.588261
16.7978,0.821648
16.8874,1.05503
16.977,1.28842
17.0666,1.52181
17.1562,1.7552
17.2458,1.98858
17.3354,2.22197
17.425,2.45536
17.5147,2.68874
25.2225,14.9294
24.9798,14.9891
24.7645,15.0421
24.6749,14.8087
24.5852,14.5753
24.4956,14.3419
24.406,14.1085
24.3164,13.8751
24.2268,13.6417
25.2225,14.9294
24.9798,14.9891
24.7645,15.0421
24.6749,14.8087
24.5852,14.5753
25.2225,14.9294
24.9798,14.9891
24.7645,15.0421
