1.31942,-12.4505
1.11622,-12.3049
0.913017,-12.1593
0.709817,-12.0136
0.506617,-11.868
0.303417,-11.7223
0.100217,-11.5767
-0.102983,-11.4311
-0.306183,-11.2854
-0.509383,-11.1398
-0.712584,-10.9942
-0.915784,-10.8485
-1.11898,-10.7029
-1.32218,-10.5573
-1.52538,-10.4116
-1.72858,-10.266
-1.93178,-10.1204
-2.13498,-9.97472
-2.33818,-9.82908
-2.54138,-9.68345
-2.74458,-9.53781
-2.94778,-9.39218
-3.15098,-9.24654
-3.35418,-9.10091
-3.55738,-8.95527
-3.76058,-8.80964
-3.96378,-8.664
-4.16698,-8.51837
-4.37018,-8.37273
-4.55754,-8.23845
-1.62608,-10.9152
