10.4052,5.01255,-0.707322,1,0,
10.5952,4.8501,-0.707322,1,0.223607,
10.7852,4.68765,-0.707322,1,0.316228,
10.9753,4.52521,-0.707322,1,0.387298,
11.1653,4.36276,-0.707322,1,0.447214,
11.3553,4.20031,-0.707322,1,0.5,
11.5453,4.03786,-0.707322,1,0.447214,
11.7354,3.87541,-0.707322,1,0.387298,
11.9254,3.71296,-0.707322,1,0.316228,
12.1154,3.55051,-0.707322,1,0.223607,
12.2134,3.46676,-1.58457,2,0,
12.2099,3.21679,-1.58457,1,0.223607,
12.2065,2.96681,-1.58457,1,0.316228,
12.2031,2.71684,-1.58457,1,0.387298,
12.1996,2.46686,-1.58457,1,0.447214,
12.1962,2.21689,-1.58457,1,0.447214,
12.1927,1.96691,-1.58457,1,0.387298,
12.1893,1.71694,-1.58457,1,0.316228,
12.1858,1.46696,-1.58457,1,0.223607,
12.1851,1.41562,3.09336,2,0,
11.9354,1.42767,3.09336,1,0.223607,
11.6857,1.43972,3.09336,1,0.316228,
11.436,1.45178,3.09336,1,0.223607,
11.3856,1.45421,1.55702,2,0,
11.389,1.70419,1.55702,1,0.223607,
11.3925,1.95416,1.55702,1,0.316228,
11.3959,2.20414,1.55702,1,0.387298,
11.3994,2.45411,1.55702,1,0.447214,
11.4028,2.70409,1.55702,1,0.5,
11.4062,2.95407,1.55702,1,0.547723,
11.4097,3.20404,1.55702,1,0.591608,
11.4131,3.45402,1.55702,1,0.632456,
11.4166,3.70399,1.55702,1,0.67082,
11.42,3.95397,1.55702,1,0.707107,
11.4235,4.20395,1.55702,1,0.74162,
11.4269,4.45392,1.55702,1,0.774597,
11.4303,4.7039,1.55702,1,0.806226,
11.4338,4.95387,1.55702,1,0.83666,
11.4372,5.20385,1.55702,1,0.866025,
11.4407,5.45383,1.55702,1,0.894427,
11.4441,5.7038,1.55702,1,0.921954,
11.4476,5.95378,1.55702,1,0.948683,
11.451,6.20375,1.55702,1,0.974679,
11.4544,6.45373,1.55702,1,1,
11.4579,6.70371,1.55702,1,1,
11.4613,6.95368,1.55702,1,1,
11.4648,7.20366,1.55702,1,1,
11.4682,7.45364,1.55702,1,1,
11.4717,7.70361,1.55702,1,1,
11.4751,7.95359,1.55702,1,0.974679,
11.4785,8.20356,1.55702,1,0.948683,
11.482,8.45354,1.55702,1,0.921954,
11.4854,8.70352,1.55702,1,0.894427,
11.4889,8.95349,1.55702,1,0.866025,
11.4923,9.20347,1.55702,1,0.83666,
11.4958,9.45344,1.55702,1,0.806226,
11.4992,9.70342,1.55702,1,0.774597,
11.5026,9.9534,1.55702,1,0.74162,
11.5061,10.2034,1.55702,1,0.707107,
11.5095,10.4533,1.55702,1,0.67082,
11.513,10.7033,1.55702,1,0.632456,
11.5164,10.9533,1.55702,1,0.591608,
11.5199,11.2033,1.55702,1,0.547723,
11.5233,11.4533,1.55702,1,0.5,
11.5268,11.7032,1.55702,1,0.447214,
11.5302,11.9532,1.55702,1,0.387298,
11.5336,12.2032,1.55702,1,0.316228,
11.5371,12.4532,1.55702,1,0.223607,
11.5374,12.4781,-3.11414,2,0,
11.2875,12.4712,-3.11414,1,0.223607,
11.0376,12.4643,-3.11414,1,0.316228,
10.7877,12.4575,-3.11414,1,0.223607,
10.737,12.4561,-1.58457,2,0,
10.7336,12.2061,-1.58457,1,0.223607,
10.7302,11.9561,-1.58457,1,0.316228,
10.7267,11.7062,-1.58457,1,0.387298,
10.7233,11.4562,-1.58457,1,0.447214,
10.7198,11.2062,-1.58457,1,0.5,
10.7164,10.9562,-1.58457,1,0.547723,
10.7129,10.7063,-1.58457,1,0.591608,
10.7095,10.4563,-1.58457,1,0.632456,
10.7061,10.2063,-1.58457,1,0.67082,
10.7026,9.95632,-1.58457,1,0.707107,
10.6992,9.70635,-1.58457,1,0.74162,
10.6957,9.45637,-1.58457,1,0.774597,
10.6923,9.20639,-1.58457,1,0.806226,
10.6888,8.95642,-1.58457,1,0.83666,
10.6854,8.70644,-1.58457,1,0.866025,
10.682,8.45647,-1.58457,1,0.894427,
10.6785,8.20649,-1.58457,1,0.921954,
10.6751,7.95651,-1.58457,1,0.948683,
10.6716,7.70654,-1.58457,1,0.974679,
10.6682,7.45656,-1.58457,1,1,
10.6647,7.20659,-1.58457,1,1,
10.6613,6.95661,-1.58457,1,1,
10.6579,6.70663,-1.58457,1,1,
10.6544,6.45666,-1.58457,1,1,
10.651,6.20668,-1.58457,1,0.974679,
10.6475,5.95671,-1.58457,1,0.948683,
10.6441,5.70673,-1.58457,1,0.921954,
10.6406,5.45675,-1.58457,1,0.894427,
10.6372,5.20678,-1.58457,1,0.866025,
10.6338,4.9568,-1.58457,1,0.83666,
10.6303,4.70683,-1.58457,1,0.806226,
10.6269,4.45685,-1.58457,1,0.774597,
10.6234,4.20687,-1.58457,1,0.74162,
10.62,3.9569,-1.58457,1,0.707107,
10.6165,3.70692,-1.58457,1,0.67082,
10.6131,3.45694,-1.58457,1,0.632456,
10.6097,3.20697,-1.58457,1,0.591608,
10.6062,2.95699,-1.58457,1,0.547723,
10.6028,2.70702,-1.58457,1,0.5,
10.5993,2.45704,-1.58457,1,0.447214,
10.5959,2.20706,-1.58457,1,0.387298,
10.5924,1.95709,-1.58457,1,0.316228,
10.589,1.70711,-1.58457,1,0.223607,
10.586,1.4928,3.09336,2,0,
10.3363,1.50486,3.09336,1,0.223607,
10.0866,1.51691,3.09336,1,0.316228,
9.83692,1.52896,3.09336,1,0.223607,
9.7865,1.5314,1.55702,2,0,
9.78994,1.78137,1.55702,1,0.223607,
9.79338,2.03135,1.55702,1,0.316228,
9.79682,2.28132,1.55702,1,0.387298,
9.80027,2.5313,1.55702,1,0.447214,
9.80371,2.78128,1.55702,1,0.5,
9.80715,3.03125,1.55702,1,0.547723,
9.8106,3.28123,1.55702,1,0.591608,
9.81404,3.5312,1.55702,1,0.632456,
9.81748,3.78118,1.55702,1,0.67082,
9.82093,4.03116,1.55702,1,0.707107,
9.82437,4.28113,1.55702,1,0.74162,
9.82781,4.53111,1.55702,1,0.774597,
9.83126,4.78108,1.55702,1,0.806226,
9.8347,5.03106,1.55702,1,0.83666,
9.83814,5.28104,1.55702,1,0.866025,
9.84159,5.53101,1.55702,1,0.894427,
9.84503,5.78099,1.55702,1,0.921954,
9.84847,6.03097,1.55702,1,0.948683,
9.85191,6.28094,1.55702,1,0.974679,
9.85536,6.53092,1.55702,1,1,
9.8588,6.78089,1.55702,1,1,
9.86224,7.03087,1.55702,1,1,
9.86569,7.28085,1.55702,1,1,
9.86913,7.53082,1.55702,1,1,
9.87257,7.7808,1.55702,1,0.974679,
9.87602,8.03077,1.55702,1,0.948683,
9.87946,8.28075,1.55702,1,0.921954,
9.8829,8.53073,1.55702,1,0.894427,
9.88635,8.7807,1.55702,1,0.866025,
9.88979,9.03068,1.55702,1,0.83666,
9.89323,9.28065,1.55702,1,0.806226,
9.89667,9.53063,1.55702,1,0.774597,
9.90012,9.78061,1.55702,1,0.74162,
9.90356,10.0306,1.55702,1,0.707107,
9.907,10.2806,1.55702,1,0.67082,
9.91045,10.5305,1.55702,1,0.632456,
9.91389,10.7805,1.55702,1,0.591608,
9.91733,11.0305,1.55702,1,0.547723,
9.92078,11.2805,1.55702,1,0.5,
9.92422,11.5304,1.55702,1,0.447214,
9.92766,11.7804,1.55702,1,0.387298,
9.93111,12.0304,1.55702,1,0.316228,
9.93455,12.2804,1.55702,1,0.223607,
9.93667,12.4341,-3.11414,2,0,
9.68676,12.4272,-3.11414,1,0.223607,
9.43686,12.4204,-3.11414,1,0.316228,
9.18696,12.4135,-3.11414,1,0.223607,
9.13629,12.4121,-1.58457,2,0,
9.13284,12.1622,-1.58457,1,0.223607,
9.1294,11.9122,-1.58457,1,0.316228,
9.12596,11.6622,-1.58457,1,0.387298,
9.12252,11.4122,-1.58457,1,0.447214,
9.11907,11.1623,-1.58457,1,0.5,
9.11563,10.9123,-1.58457,1,0.547723,
9.11219,10.6623,-1.58457,1,0.591608,
9.10874,10.4123,-1.58457,1,0.632456,
9.1053,10.1623,-1.58457,1,0.67082,
9.10186,9.91237,-1.58457,1,0.707107,
9.09841,9.6624,-1.58457,1,0.74162,
9.09497,9.41242,-1.58457,1,0.774597,
9.09153,9.16244,-1.58457,1,0.806226,
9.08808,8.91247,-1.58457,1,0.83666,
9.08464,8.66249,-1.58457,1,0.866025,
9.0812,8.41252,-1.58457,1,0.894427,
9.07776,8.16254,-1.58457,1,0.921954,
9.07431,7.91256,-1.58457,1,0.948683,
9.07087,7.66259,-1.58457,1,0.974679,
9.06743,7.41261,-1.58457,1,1,
9.06398,7.16264,-1.58457,1,1,
9.06054,6.91266,-1.58457,1,1,
9.0571,6.66268,-1.58457,1,1,
9.05365,6.41271,-1.58457,1,1,
9.05021,6.16273,-1.58457,1,0.974679,
9.04677,5.91275,-1.58457,1,0.948683,
9.04332,5.66278,-1.58457,1,0.921954,
9.03988,5.4128,-1.58457,1,0.894427,
9.03644,5.16283,-1.58457,1,0.866025,
9.03299,4.91285,-1.58457,1,0.83666,
9.02955,4.66287,-1.58457,1,0.806226,
9.02611,4.4129,-1.58457,1,0.774597,
9.02267,4.16292,-1.58457,1,0.74162,
9.01922,3.91295,-1.58457,1,0.707107,
9.01578,3.66297,-1.58457,1,0.67082,
9.01234,3.41299,-1.58457,1,0.632456,
9.00889,3.16302,-1.58457,1,0.591608,
9.00545,2.91304,-1.58457,1,0.547723,
9.00201,2.66307,-1.58457,1,0.5,
8.99856,2.41309,-1.58457,1,0.447214,
8.99512,2.16311,-1.58457,1,0.387298,
8.99168,1.91314,-1.58457,1,0.316228,
8.98823,1.66316,-1.58457,1,0.223607,
8.98695,1.56999,3.09336,2,0,
8.73724,1.58204,3.09336,1,0.223607,
8.48754,1.5941,3.09336,1,0.316228,
8.23783,1.60615,3.09336,1,0.223607,
8.18741,1.60858,1.55702,2,0,
8.19085,1.85856,1.55702,1,0.223607,
8.19429,2.10853,1.55702,1,0.316228,
8.19774,2.35851,1.55702,1,0.387298,
8.20118,2.60849,1.55702,1,0.447214,
8.20462,2.85846,1.55702,1,0.5,
8.20807,3.10844,1.55702,1,0.547723,
8.21151,3.35841,1.55702,1,0.591608,
8.21495,3.60839,1.55702,1,0.632456,
8.21839,3.85837,1.55702,1,0.67082,
8.22184,4.10834,1.55702,1,0.707107,
8.22528,4.35832,1.55702,1,0.74162,
8.22872,4.60829,1.55702,1,0.774597,
8.23217,4.85827,1.55702,1,0.806226,
8.23561,5.10825,1.55702,1,0.83666,
8.23905,5.35822,1.55702,1,0.866025,
8.2425,5.6082,1.55702,1,0.894427,
8.24594,5.85818,1.55702,1,0.921954,
8.24938,6.10815,1.55702,1,0.948683,
8.25283,6.35813,1.55702,1,0.974679,
8.25627,6.6081,1.55702,1,1,
8.25971,6.85808,1.55702,1,1,
8.26315,7.10806,1.55702,1,1,
8.2666,7.35803,1.55702,1,1,
8.27004,7.60801,1.55702,1,1,
8.27348,7.85798,1.55702,1,0.974679,
8.27693,8.10796,1.55702,1,0.948683,
8.28037,8.35794,1.55702,1,0.921954,
8.28381,8.60791,1.55702,1,0.894427,
8.28726,8.85789,1.55702,1,0.866025,
8.2907,9.10786,1.55702,1,0.83666,
8.29414,9.35784,1.55702,1,0.806226,
8.29759,9.60782,1.55702,1,0.774597,
8.30103,9.85779,1.55702,1,0.74162,
8.30447,10.1078,1.55702,1,0.707107,
8.30792,10.3577,1.55702,1,0.67082,
8.31136,10.6077,1.55702,1,0.632456,
8.3148,10.8577,1.55702,1,0.591608,
8.31824,11.1077,1.55702,1,0.547723,
8.32169,11.3576,1.55702,1,0.5,
8.32513,11.6076,1.55702,1,0.447214,
8.32857,11.8576,1.55702,1,0.387298,
8.33202,12.1076,1.55702,1,0.316228,
8.33546,12.3576,1.55702,1,0.223607,
8.33591,12.3902,-3.11414,2,0,
8.08601,12.3833,-3.11414,1,0.223607,
7.8361,12.3764,-3.11414,1,0.316228,
7.5862,12.3696,-3.11414,1,0.223607,
7.53553,12.3682,-1.58457,2,0,
7.53209,12.1182,-1.58457,1,0.223607,
7.52864,11.8682,-1.58457,1,0.316228,
7.5252,11.6183,-1.58457,1,0.387298,
7.52176,11.3683,-1.58457,1,0.447214,
7.51832,11.1183,-1.58457,1,0.5,
7.51487,10.8683,-1.58457,1,0.547723,
7.51143,10.6183,-1.58457,1,0.591608,
7.50799,10.3684,-1.58457,1,0.632456,
7.50454,10.1184,-1.58457,1,0.67082,
7.5011,9.86842,-1.58457,1,0.707107,
7.49766,9.61844,-1.58457,1,0.74162,
7.49421,9.36847,-1.58457,1,0.774597,
7.49077,9.11849,-1.58457,1,0.806226,
7.48733,8.86852,-1.58457,1,0.83666,
7.48388,8.61854,-1.58457,1,0.866025,
7.48044,8.36856,-1.58457,1,0.894427,
7.477,8.11859,-1.58457,1,0.921954,
7.47355,7.86861,-1.58457,1,0.948683,
7.47011,7.61864,-1.58457,1,0.974679,
7.46667,7.36866,-1.58457,1,1,
7.46323,7.11868,-1.58457,1,1,
7.45978,6.86871,-1.58457,1,1,
7.45634,6.61873,-1.58457,1,1,
7.4529,6.36876,-1.58457,1,0.974679,
7.44945,6.11878,-1.58457,1,0.948683,
7.44601,5.8688,-1.58457,1,0.921954,
7.44257,5.61883,-1.58457,1,0.894427,
7.43912,5.36885,-1.58457,1,0.866025,
7.43568,5.11888,-1.58457,1,0.83666,
7.43224,4.8689,-1.58457,1,0.806226,
7.42879,4.61892,-1.58457,1,0.774597,
7.42535,4.36895,-1.58457,1,0.74162,
7.42191,4.11897,-1.58457,1,0.707107,
7.41847,3.869,-1.58457,1,0.67082,
7.41502,3.61902,-1.58457,1,0.632456,
7.41158,3.36904,-1.58457,1,0.591608,
7.40814,3.11907,-1.58457,1,0.547723,
7.40469,2.86909,-1.58457,1,0.5,
7.40125,2.61912,-1.58457,1,0.447214,
7.39781,2.36914,-1.58457,1,0.387298,
7.39436,2.11916,-1.58457,1,0.316228,
7.39092,1.86919,-1.58457,1,0.223607,
7.38786,1.64718,3.09336,2,0,
7.13816,1.65923,3.09336,1,0.223607,
6.88845,1.67128,3.09336,1,0.316228,
6.63874,1.68333,3.09336,1,0.223607,
6.58832,1.68577,1.55702,2,0,
6.59176,1.93574,1.55702,1,0.223607,
6.5952,2.18572,1.55702,1,0.316228,
6.59865,2.4357,1.55702,1,0.387298,
6.60209,2.68567,1.55702,1,0.447214,
6.60553,2.93565,1.55702,1,0.5,
6.60898,3.18562,1.55702,1,0.547723,
6.61242,3.4356,1.55702,1,0.591608,
6.61586,3.68558,1.55702,1,0.632456,
6.61931,3.93555,1.55702,1,0.67082,
6.62275,4.18553,1.55702,1,0.707107,
6.62619,4.4355,1.55702,1,0.74162,
6.62964,4.68548,1.55702,1,0.774597,
6.63308,4.93546,1.55702,1,0.806226,
6.63652,5.18543,1.55702,1,0.83666,
6.63996,5.43541,1.55702,1,0.866025,
6.64341,5.68539,1.55702,1,0.894427,
6.64685,5.93536,1.55702,1,0.921954,
6.65029,6.18534,1.55702,1,0.948683,
6.65374,6.43531,1.55702,1,0.974679,
6.65718,6.68529,1.55702,1,1,
6.66062,6.93527,1.55702,1,1,
6.66407,7.18524,1.55702,1,1,
6.66751,7.43522,1.55702,1,1,
6.67095,7.68519,1.55702,1,0.974679,
6.6744,7.93517,1.55702,1,0.948683,
6.67784,8.18515,1.55702,1,0.921954,
6.68128,8.43512,1.55702,1,0.894427,
6.68472,8.6851,1.55702,1,0.866025,
6.68817,8.93507,1.55702,1,0.83666,
6.69161,9.18505,1.55702,1,0.806226,
6.69505,9.43503,1.55702,1,0.774597,
6.6985,9.685,1.55702,1,0.74162,
6.70194,9.93498,1.55702,1,0.707107,
6.70538,10.185,1.55702,1,0.67082,
6.70883,10.4349,1.55702,1,0.632456,
6.71227,10.6849,1.55702,1,0.591608,
6.71571,10.9349,1.55702,1,0.547723,
6.71916,11.1849,1.55702,1,0.5,
6.7226,11.4348,1.55702,1,0.447214,
6.72604,11.6848,1.55702,1,0.387298,
6.72949,11.9348,1.55702,1,0.316228,
6.73293,12.1848,1.55702,1,0.223607,
6.73515,12.3462,-3.11414,2,0,
6.48525,12.3393,-3.11414,1,0.223607,
6.23535,12.3325,-3.11414,1,0.316228,
5.98544,12.3256,-3.11414,1,0.223607,
5.93477,12.3242,-1.58457,2,0,
5.93133,12.0743,-1.58457,1,0.223607,
5.92789,11.8243,-1.58457,1,0.316228,
5.92444,11.5743,-1.58457,1,0.387298,
5.921,11.3243,-1.58457,1,0.447214,
5.91756,11.0744,-1.58457,1,0.5,
5.91411,10.8244,-1.58457,1,0.547723,
5.91067,10.5744,-1.58457,1,0.591608,
5.90723,10.3244,-1.58457,1,0.632456,
5.90379,10.0744,-1.58457,1,0.67082,
5.90034,9.82447,-1.58457,1,0.707107,
5.8969,9.57449,-1.58457,1,0.74162,
5.89346,9.32452,-1.58457,1,0.774597,
5.89001,9.07454,-1.58457,1,0.806226,
5.88657,8.82457,-1.58457,1,0.83666,
5.88313,8.57459,-1.58457,1,0.866025,
5.87968,8.32461,-1.58457,1,0.894427,
5.87624,8.07464,-1.58457,1,0.921954,
5.8728,7.82466,-1.58457,1,0.948683,
5.86935,7.57469,-1.58457,1,0.974679,
5.86591,7.32471,-1.58457,1,1,
5.86247,7.07473,-1.58457,1,1,
5.85903,6.82476,-1.58457,1,1,
5.85558,6.57478,-1.58457,1,1,
5.85214,6.32481,-1.58457,1,0.974679,
5.8487,6.07483,-1.58457,1,0.948683,
5.84525,5.82485,-1.58457,1,0.921954,
5.84181,5.57488,-1.58457,1,0.894427,
5.83837,5.3249,-1.58457,1,0.866025,
5.83492,5.07493,-1.58457,1,0.83666,
5.83148,4.82495,-1.58457,1,0.806226,
5.82804,4.57497,-1.58457,1,0.774597,
5.82459,4.325,-1.58457,1,0.74162,
5.82115,4.07502,-1.58457,1,0.707107,
5.81771,3.82504,-1.58457,1,0.67082,
5.81426,3.57507,-1.58457,1,0.632456,
5.81082,3.32509,-1.58457,1,0.591608,
5.80738,3.07512,-1.58457,1,0.547723,
5.80394,2.82514,-1.58457,1,0.5,
5.80049,2.57516,-1.58457,1,0.447214,
5.79705,2.32519,-1.58457,1,0.387298,
5.79361,2.07521,-1.58457,1,0.316228,
5.79016,1.82524,-1.58457,1,0.223607,
5.78877,1.72436,3.09336,2,0,
5.53907,1.73641,3.09336,1,0.223607,
5.28936,1.74847,3.09336,1,0.316228,
5.03966,1.76052,3.09336,1,0.223607,
4.98923,1.76295,1.55702,2,0,
4.99267,2.01293,1.55702,1,0.223607,
4.99612,2.26291,1.55702,1,0.316228,
4.99956,2.51288,1.55702,1,0.387298,
5.003,2.76286,1.55702,1,0.447214,
5.00645,3.01283,1.55702,1,0.5,
5.00989,3.26281,1.55702,1,0.547723,
5.01333,3.51279,1.55702,1,0.591608,
5.01677,3.76276,1.55702,1,0.632456,
5.02022,4.01274,1.55702,1,0.67082,
5.02366,4.26271,1.55702,1,0.707107,
5.0271,4.51269,1.55702,1,0.74162,
5.03055,4.76267,1.55702,1,0.774597,
5.03399,5.01264,1.55702,1,0.806226,
5.03743,5.26262,1.55702,1,0.83666,
5.04088,5.5126,1.55702,1,0.866025,
5.04432,5.76257,1.55702,1,0.894427,
5.04776,6.01255,1.55702,1,0.921954,
5.05121,6.26252,1.55702,1,0.948683,
5.05465,6.5125,1.55702,1,0.974679,
5.05809,6.76248,1.55702,1,1,
5.06153,7.01245,1.55702,1,1,
5.06498,7.26243,1.55702,1,1,
5.06842,7.5124,1.55702,1,1,
5.07186,7.76238,1.55702,1,0.974679,
5.07531,8.01236,1.55702,1,0.948683,
5.07875,8.26233,1.55702,1,0.921954,
5.08219,8.51231,1.55702,1,0.894427,
5.08564,8.76228,1.55702,1,0.866025,
5.08908,9.01226,1.55702,1,0.83666,
5.09252,9.26224,1.55702,1,0.806226,
5.09597,9.51221,1.55702,1,0.774597,
5.09941,9.76219,1.55702,1,0.74162,
5.10285,10.0122,1.55702,1,0.707107,
5.10629,10.2621,1.55702,1,0.67082,
5.10974,10.5121,1.55702,1,0.632456,
5.11318,10.7621,1.55702,1,0.591608,
5.11662,11.0121,1.55702,1,0.547723,
5.12007,11.262,1.55702,1,0.5,
5.12351,11.512,1.55702,1,0.447214,
5.12695,11.762,1.55702,1,0.387298,
5.1304,12.012,1.55702,1,0.316228,
5.13384,12.2619,1.55702,1,0.223607,
5.13439,12.3023,-3.11414,2,0,
4.88449,12.2954,-3.11414,1,0.223607,
4.63459,12.2885,-3.11414,1,0.316228,
4.38469,12.2817,-3.11414,1,0.223607,
4.33402,12.2803,-1.58457,2,0,
4.33057,12.0303,-1.58457,1,0.223607,
4.32713,11.7803,-1.58457,1,0.316228,
4.32369,11.5304,-1.58457,1,0.387298,
