-13.4868,-1.38221,-1.69443,2,0
-13.5176,-1.6303,-1.69443,1,0.223607
-13.5484,-1.87839,-1.69443,1,0.316228
-13.5793,-2.12649,-1.69443,1,0.387298
-13.6101,-2.37458,-1.69443,1,0.447214
-13.6409,-2.62267,-1.69443,1,0.5
-13.6718,-2.87076,-1.69443,1,0.547723
-13.7026,-3.11885,-1.69443,1,0.591608
-13.7334,-3.36694,-1.69443,1,0.632456
-13.7643,-3.61503,-1.69443,1,0.67082
-13.7951,-3.86313,-1.69443,1,0.707107
-13.8259,-4.11122,-1.69443,1,0.74162
-13.8567,-4.35931,-1.69443,1,0.774597
-13.8876,-4.6074,-1.69443,1,0.774597
-13.9184,-4.85549,-1.69443,1,0.74162
-13.9492,-5.10358,-1.69443,1,0.707107
-13.9801,-5.35167,-1.69443,1,0.67082
-14.0109,-5.59977,-1.69443,1,0.632456
-14.0417,-5.84786,-1.69443,1,0.591608
-14.0726,-6.09595,-1.69443,1,0.547723
-14.1034,-6.34404,-1.69443,1,0.25
-14.1342,-6.59213,-1.69443,1,0.25
-14.165,-6.84022,-1.69443,1,0.25
-14.1959,-7.08831,-1.69443,1,0.25
-14.2267,-7.3364,-1.69443,1,0.25
-14.2305,-7.36676,-0.188797,2,0
-13.9849,-7.41368,-0.188797,1,0.25
-13.7594,-7.45677,0.156306,2,0
-13.5124,-7.41785,0.156306,1,0.25
-13.2655,-7.37893,0.156306,1,0.25
-13.0185,-7.34002,0.156306,1,0.25
-12.7716,-7.3011,0.156306,1,0.25
-12.5246,-7.26218,0.156306,1,0.25
-12.3928,-7.24141,2.9528,2,0
-12.6384,-7.19449,2.9528,1,0.223607
-12.884,-7.14757,2.9528,1,0.316228
-13.1295,-7.10066,2.9528,1,0.25
-13.3751,-7.05374,2.9528,1,0.25
-13.6206,-7.00682,2.9528,1,0.25
-13.8662,-6.9599,2.9528,1,0.25
-14.1117,-6.91298,2.9528,1,0.25
-14.3085,-6.87539,1.72822,2,0
-14.3477,-6.62848,1.72822,1,0.25
-14.3865,-6.38402,-0.188797,2,0
-14.1409,-6.43094,-0.188797,1,0.223607
-13.8954,-6.47786,-0.188797,1,0.316228
-13.6498,-6.52477,-0.188797,1,0.387298
-13.4042,-6.57169,-0.188797,1,0.447214
-13.1587,-6.61861,-0.188797,1,0.5
-12.9131,-6.66553,-0.188797,1,0.547723
-12.6676,-6.71245,-0.188797,1,0.591608
-12.422,-6.75937,-0.188797,1,0.547723
-12.1765,-6.80629,-0.188797,1,0.25
-11.9309,-6.85321,-0.188797,1,0.25
-11.6853,-6.90013,-0.188797,1,0.25
-11.4398,-6.94705,-0.188797,1,0.25
-11.1942,-6.99397,-0.188797,1,0.25
-11.0263,-7.02606,0.156306,2,0
-10.7793,-6.98714,0.156306,1,0.25
-10.5324,-6.94822,0.156306,1,0.25
-10.2854,-6.9093,0.156306,1,0.25
-10.0385,-6.87039,0.156306,1,0.25
-9.79154,-6.83147,0.156306,1,0.25
-9.65974,-6.8107,2.9528,2,0
-9.9053,-6.76378,2.9528,1,0.223607
-10.1509,-6.71686,2.9528,1,0.316228
-10.3964,-6.66994,2.9528,1,0.387298
-10.642,-6.62302,2.9528,1,0.447214
-10.8875,-6.5761,2.9528,1,0.5
-11.1331,-6.52918,2.9528,1,0.547723
-11.3786,-6.48226,2.9528,1,0.591608
-11.6242,-6.43535,2.9528,1,0.632456
-11.8698,-6.38843,2.9528,1,0.67082
-12.1153,-6.34151,2.9528,1,0.707107
-12.3609,-6.29459,2.9528,1,0.67082
-12.6064,-6.24767,2.9528,1,0.632456
-12.852,-6.20075,2.9528,1,0.591608
-13.0975,-6.15383,2.9528,1,0.547723
-13.3431,-6.10691,2.9528,1,0.25
-13.5887,-6.05999,2.9528,1,0.25
-13.8342,-6.01307,2.9528,1,0.25
-14.0798,-5.96615,2.9528,1,0.25
-14.3253,-5.91923,2.9528,1,0.25
-14.4645,-5.89265,1.72822,2,0
-14.5037,-5.64574,1.72822,1,0.25
-14.5425,-5.40128,-0.188797,2,0
-14.2969,-5.4482,-0.188797,1,0.223607
-14.0514,-5.49511,-0.188797,1,0.316228
-13.8058,-5.54203,-0.188797,1,0.387298
-13.5602,-5.58895,-0.188797,1,0.447214
