3.91753,-10.6937
4.10468,-10.8595
4.29183,-11.0252
4.47899,-11.191
4.66614,-11.3567
4.85329,-11.5225
5.04045,-11.6882
5.2276,-11.854
5.41475,-12.0197
5.6019,-12.1855
5.78906,-12.3512
5.97621,-12.517
6.16336,-12.6827
6.35051,-12.8485
6.53767,-13.0142
6.72482,-13.18
6.91197,-13.3457
7.09913,-13.5115
7.28628,-13.6772
7.47343,-13.843
7.66058,-14.0087
7.84774,-14.1745
8.03489,-14.3403
8.22204,-14.506
8.40919,-14.6718
8.59635,-14.8375
8.7835,-15.0033
8.97065,-15.169
9.15781,-15.3348
9.34496,-15.5005
9.53211,-15.6663
9.71926,-15.832
9.90642,-15.9978
10.0936,-16.1635
10.2807,-16.3293
10.4679,-16.495
